acc,pctl
84.25,99.07018
84.24,99.07449
84.23,99.07728
84.22,99.07931
84.21,99.08032
84.2,99.08692
84.19,99.08818
84.18,99.09123
84.17,99.09224
84.16,99.09529
84.15,99.09731
84.14,99.10163
84.13,99.10315
84.12,99.10645
84.11,99.10898
84.1,99.11152
84.09,99.11456
84.08,99.11862
84.07,99.12192
84.06,99.12496
84.05,99.128
84.04,99.13029
84.03,99.13308
84.02,99.13688
84.01,99.13891
84,99.13993
83.99,99.14525
83.98,99.14652
83.97,99.15083
83.96,99.15464
83.95,99.15844
83.94,99.16174
83.93,99.16478
83.92,99.16706
83.91,99.17061
83.9,99.17214
83.89,99.17467
83.88,99.1767
83.87,99.17696
83.86,99.18254
83.85,99.18558
83.84,99.18761
83.83,99.18938
83.82,99.19141
83.81,99.19395
83.8,99.19623
83.79,99.19775
83.78,99.19877
83.77,99.20156
83.76,99.20409
83.75,99.20536
83.74,99.20765
83.73,99.20917
83.72,99.21221
83.71,99.21323
83.7,99.21525
83.69,99.21779
83.68,99.21906
83.67,99.2216
83.66,99.22388
83.65,99.22667
83.64,99.22895
83.63,99.23326
83.62,99.23504
83.61,99.23757
83.6,99.24062
83.59,99.24341
83.58,99.24569
83.57,99.24797
83.56,99.25102
83.55,99.25431
83.54,99.25584
83.53,99.25913
83.52,99.26066
83.51,99.26243
83.5,99.26395
83.49,99.26522
83.48,99.267
83.47,99.26903
83.46,99.27055
83.45,99.27308
83.44,99.27511
83.43,99.27714
83.42,99.27841
83.41,99.28145
83.4,99.2845
83.39,99.28577
83.38,99.28729
83.37,99.28982
83.36,99.2916
83.33,99.29211
83.3,99.30529
83.29,99.3058
83.28,99.30783
83.27,99.31087
83.26,99.31265
83.25,99.31417
83.24,99.3162
83.23,99.31772
83.22,99.32153
83.21,99.32406
83.2,99.32635
83.19,99.32888
83.18,99.33218
83.17,99.33396
83.16,99.33624
83.15,99.33751
83.14,99.3408
83.13,99.34156
83.12,99.34537
83.11,99.34892
83.1,99.35095
83.09,99.35374
83.08,99.35526
83.07,99.3578
83.06,99.35907
83.05,99.36033
83.04,99.36262
83.03,99.3649
83.02,99.36667
83.01,99.36845
83,99.36946
82.99,99.37175
82.98,99.37454
82.97,99.37606
82.96,99.37783
82.95,99.37986
82.94,99.38443
82.93,99.38544
82.92,99.38747
82.91,99.38874
82.9,99.39052
82.89,99.39128
82.88,99.39457
82.87,99.3961
82.86,99.39762
82.85,99.3999
82.84,99.40066
82.83,99.40168
82.82,99.40294
82.81,99.40497
82.8,99.40675
82.79,99.40852
82.78,99.4103
82.77,99.41334
82.76,99.41487
82.75,99.41791
82.74,99.41943
82.73,99.4207
82.72,99.42171
82.71,99.42349
82.7,99.42602
82.69,99.42704
82.68,99.42805
82.67,99.4311
82.66,99.43363
82.65,99.43439
82.64,99.43541
82.63,99.43693
82.62,99.43845
82.61,99.43947
82.6,99.44454
82.59,99.44505
82.58,99.44758
82.57,99.45063
82.56,99.45164
82.55,99.45342
82.54,99.45443
82.53,99.4557
82.52,99.45748
82.51,99.45976
82.5,99.46027
82.49,99.46153
82.48,99.46255
82.47,99.46407
82.46,99.46559
82.45,99.46762
82.44,99.46813
82.43,99.47066
82.42,99.47244
82.41,99.47422
82.4,99.4765
82.39,99.47853
82.38,99.48005
82.37,99.48182
82.36,99.4836
82.35,99.48411
82.34,99.48867
82.33,99.48943
82.32,99.4907
82.31,99.49197
82.3,99.49349
82.29,99.49451
82.28,99.49577
82.27,99.49679
82.26,99.49882
82.25,99.5011
82.24,99.50237
82.23,99.50389
82.22,99.50491
82.21,99.50719
82.2,99.50896
82.19,99.51175
82.18,99.51378
82.17,99.51505
82.16,99.51581
82.15,99.51607
82.14,99.51632
82.13,99.5186
82.12,99.51987
82.11,99.52063
82.1,99.52139
82.09,99.52165
82.08,99.52291
82.07,99.52494
82.06,99.5257
82.05,99.52621
82.04,99.52824
82.03,99.52925
82.02,99.53052
82.01,99.53179
82,99.53382
81.99,99.5356
81.98,99.53661
81.97,99.53839
81.96,99.54016
81.95,99.54168
81.94,99.54295
81.93,99.54625
81.92,99.54828
81.91,99.5498
81.9,99.55183
81.89,99.5536
81.88,99.55462
81.87,99.5569
81.86,99.55918
81.85,99.5607
81.84,99.56197
81.82,99.56248
81.8,99.56958
81.79,99.57034
81.78,99.5711
81.77,99.57237
81.76,99.57364
81.75,99.57465
81.74,99.57592
81.73,99.57795
81.72,99.57871
81.71,99.58023
81.7,99.581
81.69,99.58226
81.68,99.58328
81.67,99.58429
81.66,99.58632
81.65,99.58708
81.64,99.5886
81.63,99.58911
81.62,99.59139
81.61,99.59418
81.6,99.59621
81.59,99.59774
81.58,99.59875
81.57,99.60053
81.56,99.60129
81.55,99.60255
81.54,99.60408
81.53,99.60611
81.52,99.60788
81.51,99.6089
81.5,99.60966
81.48,99.61143
81.47,99.61397
81.46,99.61448
81.45,99.616
81.44,99.61803
81.43,99.61929
81.42,99.62082
81.41,99.62259
81.4,99.6231
81.39,99.62361
81.38,99.62538
81.37,99.62868
81.36,99.6302
81.35,99.63147
81.34,99.63223
81.33,99.63375
81.32,99.63477
81.31,99.63578
81.3,99.63654
81.29,99.63781
81.28,99.63832
81.27,99.63857
81.26,99.63908
81.25,99.63959
81.23,99.6439
81.22,99.64415
81.21,99.64593
81.2,99.64719
81.19,99.6477
81.18,99.64821
81.17,99.64872
81.16,99.65049
81.15,99.65176
81.14,99.65404
81.13,99.65582
81.12,99.65709
81.11,99.65861
81.09,99.65937
81.08,99.66064
81.07,99.66292
81.06,99.6647
81.05,99.66546
81.04,99.66596
81.03,99.66647
81.02,99.6685
81.01,99.66977
81,99.67078
80.99,99.67205
80.98,99.67256
80.97,99.67357
80.95,99.67484
80.94,99.67662
80.93,99.67687
80.92,99.67712
80.91,99.6789
80.9,99.67991
80.89,99.68118
80.88,99.68143
80.87,99.6827
80.86,99.68372
80.85,99.68397
80.84,99.68448
80.83,99.68499
80.82,99.686
80.81,99.68651
80.8,99.68752
80.79,99.68778
80.78,99.69006
80.77,99.69057
80.76,99.69158
80.75,99.69183
80.74,99.69336
80.73,99.69412
80.72,99.69462
80.71,99.6964
80.7,99.69691
80.69,99.69894
80.68,99.70046
80.67,99.70147
80.66,99.70249
80.65,99.70274
80.63,99.70426
80.62,99.70553
80.61,99.70604
80.6,99.70731
80.59,99.70857
80.58,99.70883
80.57,99.70933
80.56,99.7101
80.55,99.71187
80.54,99.71212
80.53,99.71314
80.52,99.71365
80.51,99.71466
80.5,99.71568
80.49,99.71644
80.48,99.71745
80.47,99.71796
80.46,99.71821
80.45,99.71923
80.44,99.71948
80.43,99.71999
80.42,99.72176
80.41,99.72379
80.4,99.72557
80.39,99.72684
80.38,99.72785
80.37,99.72861
80.36,99.72988
80.35,99.73115
80.34,99.73191
80.33,99.73292
80.32,99.73444
80.31,99.7347
80.3,99.73495
80.29,99.73521
80.28,99.73571
80.27,99.73622
80.26,99.73647
80.25,99.73673
80.24,99.73749
80.23,99.73774
80.22,99.73876
80.21,99.73977
80.2,99.74155
80.19,99.74231
80.18,99.74332
80.17,99.74484
80.16,99.74535
80.15,99.74713
80.14,99.74789
80.13,99.74941
80.12,99.75017
80.11,99.75093
80.1,99.75118
80.09,99.75195
80.08,99.75372
80.07,99.7555
80.05,99.756
80.04,99.75626
80,99.75702
79.95,99.76691
79.94,99.76742
79.93,99.76792
79.91,99.76894
79.9,99.76995
79.89,99.77021
79.88,99.77122
79.86,99.77148
79.85,99.77198
79.84,99.77224
79.82,99.77376
79.8,99.77452
79.79,99.77553
79.78,99.77579
79.77,99.77629
79.76,99.77655
79.75,99.77706
79.74,99.77756
79.73,99.77782
79.72,99.77858
79.71,99.77908
79.7,99.7801
79.69,99.78162
79.68,99.78213
79.67,99.78289
79.66,99.7839
79.64,99.78416
79.63,99.78466
79.62,99.78619
79.61,99.78695
79.6,99.78847
79.59,99.78923
79.58,99.79101
79.57,99.79227
79.56,99.79278
79.55,99.7938
79.54,99.79481
79.53,99.79506
79.52,99.79633
79.51,99.7976
79.5,99.79785
79.49,99.79861
79.48,99.80064
79.47,99.8014
79.46,99.80217
79.45,99.80293
79.44,99.80394
79.43,99.80445
79.42,99.80521
79.41,99.80572
79.38,99.80724
79.37,99.80774
79.35,99.80851
79.34,99.80977
79.33,99.81104
79.32,99.81155
79.31,99.81231
79.3,99.81256
79.29,99.81358
79.28,99.81409
79.27,99.81434
79.26,99.8151
79.25,99.81561
79.24,99.81713
79.23,99.81789
79.22,99.81865
79.21,99.81916
79.2,99.81941
79.19,99.81967
79.18,99.82017
79.17,99.82068
79.15,99.82169
79.14,99.82271
79.13,99.82347
79.12,99.82398
79.1,99.82575
79.09,99.82626
79.08,99.82727
79.07,99.82804
79.06,99.8288
79.05,99.82905
79.04,99.8293
79.03,99.82956
79.02,99.83006
79.01,99.83083
79,99.83159
78.99,99.83184
78.98,99.83311
78.97,99.83336
78.96,99.83387
78.95,99.83412
78.93,99.83691
78.92,99.83717
78.91,99.83742
78.89,99.83869
78.88,99.83945
78.87,99.8397
78.86,99.84021
78.85,99.84046
78.84,99.84097
78.83,99.84122
78.82,99.84148
78.81,99.84224
78.8,99.84249
78.79,99.84325
78.78,99.84401
78.77,99.84427
78.75,99.84478
78.74,99.84503
78.72,99.84528
78.71,99.84554
78.7,99.84579
78.69,99.84655
78.68,99.8468
78.67,99.84706
78.66,99.84782
78.65,99.84833
78.64,99.84934
78.63,99.84985
78.62,99.85036
78.61,99.85112
78.57,99.85137
78.55,99.85467
78.53,99.85492
78.52,99.85568
78.51,99.85644
78.5,99.8572
78.49,99.85822
78.48,99.85873
78.47,99.85923
78.46,99.85974
78.44,99.8605
78.43,99.86126
78.42,99.86152
78.41,99.86253
78.4,99.86329
78.39,99.86405
78.38,99.86456
78.37,99.86507
78.36,99.86532
78.35,99.86583
78.33,99.86633
78.31,99.86684
78.29,99.86735
78.28,99.8676
78.27,99.86862
78.26,99.86887
78.24,99.86938
78.23,99.87014
78.22,99.87065
78.21,99.8709
78.2,99.87191
78.19,99.87242
78.17,99.87293
78.16,99.87394
78.15,99.87445
78.14,99.87496
78.13,99.87623
78.12,99.87724
78.11,99.87749
78.1,99.87826
78.07,99.87851
78.06,99.87876
78.05,99.87927
78.04,99.87978
78.03,99.88003
78.02,99.88079
78.01,99.88105
78,99.88155
77.99,99.88231
77.98,99.88257
77.95,99.88358
77.94,99.88434
77.93,99.88536
77.92,99.88561
77.91,99.88612
77.89,99.88688
77.88,99.88713
77.87,99.88815
77.86,99.88891
77.82,99.88916
77.8,99.88942
77.78,99.88967
77.76,99.89221
77.75,99.89246
77.73,99.89271
77.72,99.89398
77.71,99.89423
77.69,99.89525
77.68,99.89576
77.67,99.89652
77.66,99.89728
77.65,99.89779
77.64,99.89804
77.63,99.89905
77.62,99.89931
77.61,99.90007
77.6,99.90058
77.59,99.90108
77.58,99.90134
77.57,99.90159
77.56,99.9021
77.55,99.90235
77.54,99.90362
77.53,99.90438
77.51,99.90489
77.5,99.90514
77.49,99.90641
77.48,99.90666
77.47,99.90717
77.46,99.90818
77.44,99.90895
77.43,99.9092
77.42,99.90971
77.41,99.91047
77.4,99.91097
77.39,99.91123
77.38,99.91174
77.37,99.91199
77.35,99.91275
77.34,99.913
77.32,99.91326
77.31,99.91351
77.3,99.91376
77.28,99.91427
77.27,99.91453
77.25,99.91554
77.24,99.91605
77.21,99.91681
77.2,99.91706
77.19,99.91782
77.18,99.91833
77.17,99.91858
77.16,99.91884
77.14,99.91909
77.11,99.91934
77.1,99.9196
77.08,99.92036
77.03,99.92112
77.01,99.92163
77,99.92188
76.98,99.92239
76.96,99.92315
76.95,99.9234
76.92,99.92366
76.9,99.92543
76.89,99.92594
76.86,99.92645
76.85,99.92695
76.84,99.92746
76.83,99.92797
76.82,99.92848
76.81,99.92924
76.8,99.92974
76.79,99.93101
76.78,99.93228
76.77,99.93253
76.74,99.93279
76.73,99.93329
76.72,99.93355
76.71,99.9338
76.7,99.93406
76.69,99.93456
76.68,99.93532
76.67,99.93558
76.65,99.93659
76.63,99.93684
76.62,99.9371
76.6,99.93786
76.59,99.93837
76.56,99.93862
76.54,99.93887
76.53,99.93913
76.52,99.9404
76.51,99.94116
76.5,99.94141
76.49,99.94166
76.47,99.94192
76.44,99.94293
76.43,99.94395
76.42,99.9442
76.41,99.94471
76.4,99.94496
76.39,99.94521
76.38,99.94547
76.36,99.94623
76.35,99.94648
76.34,99.94674
76.33,99.94699
76.32,99.9475
76.31,99.94826
76.3,99.94851
76.29,99.94902
76.28,99.94953
76.27,99.95003
76.26,99.95054
76.25,99.95079
76.24,99.95181
76.22,99.95206
76.19,99.95232
76.17,99.95308
76.15,99.95358
76.13,99.95435
76.12,99.95485
76.1,99.95536
76.09,99.95587
76.08,99.95637
76.07,99.95663
76.06,99.95688
76.03,99.95739
76.02,99.9584
76,99.95866
75.99,99.95942
75.97,99.95967
75.96,99.96018
75.95,99.96043
75.91,99.96069
75.86,99.96094
75.85,99.96119
75.83,99.96195
75.82,99.96246
75.81,99.96322
75.8,99.96348
75.79,99.96373
75.76,99.96424
75.7,99.96449
75.69,99.96474
75.68,99.965
75.66,99.96525
75.65,99.96551
75.64,99.96576
75.61,99.96601
75.6,99.96677
75.56,99.96728
75.54,99.96804
75.52,99.9683
75.51,99.9688
75.49,99.96931
75.46,99.96956
75.45,99.96982
75.44,99.97032
75.43,99.97058
75.42,99.97083
75.41,99.97109
75.4,99.97134
75.39,99.97159
75.38,99.97185
75.36,99.9721
75.35,99.97261
75.32,99.97286
75.31,99.97337
75.29,99.97388
75.28,99.97413
75.27,99.97464
75.26,99.97514
75.25,99.9754
75.24,99.97565
75.21,99.97641
75.2,99.97692
75.19,99.97717
75.18,99.97819
75.16,99.97869
75.13,99.97895
75.12,99.97946
75.11,99.97996
75.1,99.98022
75.09,99.98047
75.06,99.98098
75,99.98174
74.94,99.98377
74.92,99.98402
74.78,99.98427
74.62,99.98453
74.36,99.98478
74.35,99.98504
74.31,99.98554
74.05,99.9858
73.72,99.9863
73.66,99.98656
73.28,99.98681
73.24,99.98706
73.16,99.98732
73.08,99.98757
73.06,99.98783
72.97,99.98808
72.67,99.98833
72.65,99.98859
72.36,99.98884
72.05,99.98909
71.72,99.98935
71.57,99.9896
71.43,99.98985
71.2,99.99036
71.01,99.99062
70.65,99.99087
70.54,99.99112
70.53,99.99138
70.32,99.99163
70,99.99188
69.57,99.99214
68.32,99.99239
68.3,99.99264
67.86,99.9929
67.72,99.99315
67.69,99.99341
67.68,99.99366
67.46,99.99391
67.22,99.99417
67.16,99.99442
67.14,99.99467
66.98,99.99493
66.51,99.99518
66.44,99.99543
66.1,99.99569
65.67,99.99594
65.58,99.9962
65.48,99.99645
65.35,99.9967
64.96,99.99696
64.61,99.99721
64.48,99.99746
63.77,99.99772
61.54,99.99797
61.11,99.99822
59.71,99.99848
58.87,99.99873
57.91,99.99899
56.96,99.99924
56.91,99.99949
55.17,99.99975
